Drug	Gene
D08489	DRD3
D00784	DRD3
D09886	DRD3
D09887	DRD3
D05575	DRD3
D00559	DRD3
D05682	DRD3
D08132	DRD3
D01462	DRD3
D07310	DRD3
D01176	DRD3
D04097	DRD3
D09397	DRD3
D09366	DRD3
D00374	DRD3
D02612	DRD3
D11779	MOCS1
D11780	MOCS1
D08625	MAOA
D00826	MAOA
D08349	MAOA
D00505	MAOA
D07337	MAOA
D03409	MAOA
D02561	MAOA
D05458	MAOA
D05459	MAOA
D02579	MAOA
D08085	MAOA
D07338	MAOA
D01888	MAOA
D02559	MAOA
D05039	MAOA
D05040	MAOA
D02580	MAOA
D08392	MAOA
D08393	MAOA
D04092	MAOA
D03239	MAOA
D08453	MAOA
D02564	MAOA
D03248	MAOA
D02563	MAOA
D02560	MAOA
D02581	MAOA
D04766	GART
D03828	GART
D10596	GART
D06503	GART
D07472	GART
D11352	GART
D05400	GART
D03025	CYP51A1
D09824	TBXA2R
D05727	TBXA2R
D03642	TBXA2R
D05970	TBXA2R
D01128	TBXA2R
D09774	TBXA2R
D01896	TBXA2R
D06280	TBXA2R
D06077	TBXA2R
D01123	TBXA2R
D04501	TBXA2R
D04500	TBXA2R
D07140	TBXA2R
D02453	SLC12A1
D00658	SLC12A1
D00272	SLC12A1
D07999	SLC12A1
D00331	SLC12A1
D08001	SLC12A1
D02386	SLC12A1
D01323	SLC12A1
D01634	SLC12A1
D00654	SLC12A1
D05093	SLC12A1
D00382	SLC12A1
D08619	SLC12A1
D09772	SLC12A1
D09772	SLC12A1
D04079	SLC12A1
D00313	SLC12A1
D00461	SLC12A1
D00247	SLC12A1
D04111	SLC12A1
D00656	SLC12A1
D02453	SLC12A3
D03471	SLC12A3
D00519	SLC12A3
D00658	SLC12A3
D00650	SLC12A3
D01246	SLC12A3
D00651	SLC12A3
D00272	SLC12A3
D01895	SLC12A3
D00654	SLC12A3
D00340	SLC12A3
D01877	SLC12A3
D01605	SLC12A3
D00345	SLC12A3
D06401	SLC12A3
D00431	SLC12A3
D00461	SLC12A3
D01241	SLC12A3
D00656	SLC12A3
D00657	SLC12A3
D00518	CA2
D01822	CA2
D00655	CA2
D01196	CA2
D00218	CA2
D03845	CA2
D00537	CA2
D07871	CA2
D00653	CA2
D00652	CA2
D02441	CA2
D00518	CA4
D01822	CA4
D00655	CA4
D01196	CA4
D00218	CA4
D03845	CA4
D00537	CA4
D07871	CA4
D00653	CA4
D02441	CA4
D00518	CA9
D01822	CA9
D00655	CA9
D01196	CA9
D00218	CA9
D03845	CA9
D07871	CA9
D00653	CA9
D02441	CA9
D11499	XPO1
D11223	XPO1
D11222	XPO1
D00152	COMT
D08369	COMT
D03241	COMT
D00786	COMT
D01259	COMT
D00781	COMT
D00318	HRH2
D08040	HRH2
D04445	HRH2
D01187	HRH2
D08494	HRH2
D01131	HRH2
D01861	HRH2
D08495	HRH2
D01467	HRH2
D00721	HRH2
D04098	HRH2
D00295	HRH2
D03503	HRH2
D04517	HRH2
D05004	HRH2
D05306	HRH2
D05307	HRH2
D04494	HRH2
D04794	HRH2
D06355	HRH2
D01698	HRH2
D07072	HRH2
D03889	HRH2
D00422	HRH2
D05699	HRH2
D00673	HRH2
D00440	HRH2
D06157	HRH2
D04680	HRH2
D05939	HRH2
D01193	HRH2
D08040	HRH4
D10735	HRH4
D10736	HRH4
D11819	HRH4
D00059	DRD4
D11839	DRD4
D07870	DRD4
D00633	DRD4
D03891	DRD4
D03892	DRD4
D02676	DRD4
D02656	DRD4
D00454	DRD4
D06623	DRD4
D08489	DRD4
D00784	DRD4
D09886	DRD4
D09887	DRD4
D05575	DRD4
D00559	DRD4
D08132	DRD4
D01462	DRD4
D04097	DRD4
D00283	DRD4
D05891	DRD4
D00059	DRD5
D11839	DRD5
D07870	DRD5
D00633	DRD5
D03891	DRD5
D03892	DRD5
D02676	DRD5
D11431	DRD5
D09886	DRD5
D09887	DRD5
D04097	DRD5
D03937	DRD5
D03158	HDC
D07405	HDC
D11675	MAP2K1
D10426	MAP2K1
D10486	MAP2K1
D10405	MAP2K1
D10615	MAP2K1
D10175	MAP2K1
D10176	MAP2K1
D09666	MAP2K1
D10024	MAP2K1
D10604	MAP2K1
D11675	MAP2K2
D10426	MAP2K2
D10486	MAP2K2
D10405	MAP2K2
D10615	MAP2K2
D10175	MAP2K2
D10176	MAP2K2
D09666	MAP2K2
D10024	MAP2K2
D10604	MAP2K2
D05727	TBXAS1
D03663	TBXAS1
D01684	TBXAS1
D08327	TBXAS1
D01683	TBXAS1
D04276	TBXAS1
D05502	TBXAS1
D06077	TBXAS1
D03661	TBXAS1
D01220	TBXAS1
D07140	TBXAS1
D02896	XDH
D09786	XDH
D02365	XDH
D00224	XDH
D07278	XDH
D07564	XDH
D01206	XDH
D11081	XDH
D03114	SELP
D10423	AURKA
D08279	AURKA
D08344	AURKA
D10086	AURKA
D10085	AURKA
D10423	AURKB
D08279	AURKB
D08344	AURKB
D10423	SRC
D11691	SRC
D03658	SRC
D06414	SRC
D03252	SRC
D09728	SRC
D09664	SRC
D09665	SRC
D11692	SRC
D09968	PTGER2
D10965	PTGER2
D09614	PTGER2
D09613	PTGER2
D10966	PTGER2
D09969	PTGER2
D03187	PTGER2
D02726	PTGER2
D06240	PTGER2
D00419	PTGER2
D05732	PTGER2
D00079	PTGER2
D03269	PTGER2
D02975	PTGER2
D01891	PTGER2
D02725	PTGER2
D10710	HTR6
D10747	HTR6
D02688	HTR6
D00454	HTR6
D06623	HTR6
D10099	HTR6
D10100	HTR6
D02995	HTR6
D01966	NPC1L1
D11441	EDNRA
D07538	EDNRA
D01227	EDNRA
D03953	EDNRA
D07077	EDNRA
D07171	EDNRA
D08517	EDNRA
D07741	EDNRA
D07682	EDNRA
D11664	EDNRA
D04128	EDNRA
D11776	EDNRA
D03009	EDNRA
D10135	EDNRA
D11441	EDNRB
D07538	EDNRB
D01227	EDNRB
D10135	EDNRB
D09003	ADORA2A
D00045	ADORA2A
D02769	ADORA2A
D08647	ADORA2A
D02300	ADORA2A
D08646	ADORA2A
D03120	ADORA2A
D01771	ADORA2A
D10174	ADORA2A
D09991	ADORA2A
D11547	ADORA2A
D04006	ADORA2A
D04641	ADORA2A
D03212	ADORA2A
D02017	ADORA2A
D00528	ADORA2A
D07603	ADORA2A
D01453	ADORA2A
D03898	ADORA2A
D05711	ADORA2A
D10362	ADORA2A
D09717	ADORA2A
D00073	TYR
D10993	CD244
D11270	CSF1R
D11271	CSF1R
D11378	CSF1R
D11379	CSF1R
D09635	CSF1R
D08552	CSF1R
D06402	CSF1R
D01545	PTGES
D06640	KCNN4
D07136	VKORC1
D08354	VKORC1
D07137	VKORC1
D03798	VKORC1
D07135	VKORC1
D07969	VKORC1
D07134	VKORC1
D07064	VKORC1
D01280	VKORC1
D00564	VKORC1
D08682	VKORC1
D09677	VKORC1
D09676	VKORC1
D05457	VKORC1
D07131	VKORC1
D06674	PLA2G4A
D03938	PLA2G4A
D06600	PLA2G4A
D02848	CYSLTR1
D08408	CYSLTR1
D02732	CYSLTR1
D02849	CYSLTR1
D00529	CYSLTR1
D08229	CYSLTR1
D01385	CYSLTR1
D00411	CYSLTR1
D02846	CYSLTR1
D02851	CYSLTR1
D02741	CYSLTR1
D02739	CYSLTR1
D06659	CYSLTR1
D02850	CYSLTR1
D02384	CYSLTR1
D06160	SERPINE1
D08656	SERPINE1
D03766	SERPINE1
D03802	MMP1
D03800	MMP1
D03795	MMP1
D03517	MMP1
D03802	MMP2
D03800	MMP2
D03795	MMP2
D03061	MMP2
D03793	MMP2
D03797	MMP2
D03802	MMP9
D03800	MMP9
D03795	MMP9
D03061	MMP9
D03793	MMP9
D03797	MMP9
D03517	MMP9
D10196	SLC5A2
D10200	SLC5A2
D10865	SLC5A2
D10459	SLC5A2
D09592	SLC5A2
D09978	SLC5A2
D06641	SLC5A2
D10055	SLC5A2
D10313	SLC5A2
D11043	SLC5A2
D08897	SLC5A2
D09763	SLC5A2
D10669	SLC5A2
D10195	SLC5A2
D08044	AOC3
D11738	GLS
D11739	GLS
D09673	TTR
D09674	TTR
D11210	MAPT
D10228	KCNA1
D10689	KCNA1
D04127	KCNA1
D06653	KCNA1
D06652	KCNA1
D10228	KCNA5
D10689	KCNA5
D04127	KCNA5
D07520	KCNA5
D00631	KCNA5
D06665	KCNA5
D10228	KCND3
D10689	KCND3
D04127	KCND3
D07520	KCND3
D00631	KCND3
D02537	KCND3
D03914	KCND3
D02910	KCND3
D00636	KCND3
D03547	KCND3
D00730	KCND3
D01856	KCND3
D06665	KCND3
D07999	SLC12A2
D00331	SLC12A2
D08001	SLC12A2
D02386	SLC12A2
D01323	SLC12A2
D01634	SLC12A2
D05093	SLC12A2
D00382	SLC12A2
D08619	SLC12A2
D09772	SLC12A2
D09772	SLC12A2
D04079	SLC12A2
D00313	SLC12A2
D00247	SLC12A2
D04111	SLC12A2
D00045	ADORA1
D02769	ADORA1
D08647	ADORA1
D02300	ADORA1
D08646	ADORA1
D10493	ADORA1
D06019	ADORA1
D01712	ADORA1
D01771	ADORA1
D05125	ADORA1
D02964	ADORA1
D08989	ADORA1
D09684	ADORA1
D04006	ADORA1
D07491	ADORA1
D03051	ADORA1
D05818	ADORA1
D02017	ADORA1
D00528	ADORA1
D07603	ADORA1
D01453	ADORA1
D00691	ADORA1
D00371	ADORA1
D06104	ADORA1
D00227	ADORA1
D05429	ADORA1
D11630	ADORA1
D06103	ADORA1
D00045	ADORA2B
D02769	ADORA2B
D08647	ADORA2B
D02300	ADORA2B
D08646	ADORA2B
D01712	ADORA2B
D01771	ADORA2B
D04006	ADORA2B
D00691	ADORA2B
D00371	ADORA2B
D06104	ADORA2B
D00227	ADORA2B
D05429	ADORA2B
D11630	ADORA2B
D06103	ADORA2B
D00045	ADORA3
D02769	ADORA3
D08647	ADORA3
D02300	ADORA3
D08646	ADORA3
D11128	ADORA3
D10971	ADORA3
D08603	HPRT1
D06109	HPRT1
D04931	HPRT1
D00161	HPRT1
D04498	SRD5A3
D11363	TNNC2
D11363	TNNI2
D11363	TNNT3
D11510	CXCR4
D08971	CXCR4
D11464	APCS
D07175	HTR3A
D05343	HTR3A
D07867	HTR3A
D05348	HTR3A
D05685	HTR3A
D06358	HTR3A
D04294	HTR3A
D04821	HTR3A
D07129	HTR3A
D02829	HTR3A
D01838	HTR3A
D10184	HTR3A
D10185	HTR3A
D06253	HTR3A
D10170	HTR3A
D10171	HTR3A
D03495	HTR3A
D03496	HTR3A
D00456	HTR3A
D00678	HTR3A
D03060	HTR3A
D03662	HTR3A
D05050	HTR3A
D04642	HTR3A
D09749	HTR3A
D03073	HTR3A
D02130	HTR3A
D02041	HTR3A
D07481	HTR3A
D01613	HTR3A
D02632	HTR3A
D08466	HTR3A
D02016	HTR3A
D00283	HTR3A
D00563	HTR3A
D11056	HTR3A
D08216	HTR3A
D01358	HTR3A
D06396	HTR3A
D06353	HTR3A
D00274	HTR3A
D02092	HTR3A
D00725	HTR3A
D07175	HTR3B
D05343	HTR3B
D07867	HTR3B
D05348	HTR3B
D05685	HTR3B
D06358	HTR3B
D04294	HTR3B
D04821	HTR3B
D07129	HTR3B
D02829	HTR3B
D01838	HTR3B
D10184	HTR3B
D10185	HTR3B
D06253	HTR3B
D10170	HTR3B
D10171	HTR3B
D03495	HTR3B
D03496	HTR3B
D00456	HTR3B
D00678	HTR3B
D03060	HTR3B
D03662	HTR3B
D05050	HTR3B
D04642	HTR3B
D09749	HTR3B
D03073	HTR3B
D02130	HTR3B
D02041	HTR3B
D04370	HTR3B
D00677	HTR3B
D07481	HTR3B
D01613	HTR3B
D02632	HTR3B
D08466	HTR3B
D02016	HTR3B
D00283	HTR3B
D00563	HTR3B
D11056	HTR3B
D08216	HTR3B
D01358	HTR3B
D06396	HTR3B
D06353	HTR3B
D00725	HTR3B
D07227	AVPR1A
D06672	AVPR1A
D00366	AVPR1A
D08571	AVPR1A
D07748	AVPR1A
D01236	AVPR1A
D11476	AVPR1A
D07227	AVPR2
D06672	AVPR2
D00366	AVPR2
D00291	AVPR2
D08571	AVPR2
D02235	AVPR2
D04752	AVPR2
D01213	AVPR2
D11659	AVPR2
D01855	AVPR2
D07748	AVPR2
D01236	AVPR2
D01970	MME
D03929	MME
D08464	MME
D10226	MME
D10225	MME
D03349	MME
D01070	MME
D10470	GLRA1
D07519	TPO
D07231	TPO
D00562	TPO
D07616	TPO
D00401	TPO
D09758	KCNH2
D00521	KCNH2
D07520	KCNH2
D00631	KCNH2
D03732	KCNH2
D08525	KCNH2
D01026	KCNH2
D02537	KCNH2
D03914	KCNH2
D02910	KCNH2
D00636	KCNH2
D03547	KCNH2
D08060	KCNH2
D00648	KCNH2
D04955	KCNH2
D09759	KCNH2
D06206	KCNH2
D00647	KCNH2
D00110	KCNH2
D02182	KCNH2
D01856	KCNH2
D03037	KCNH2
D09757	KCNH2
D09758	KCNQ1
D07520	KCNQ1
D00631	KCNQ1
D02537	KCNQ1
D03914	KCNQ1
D02910	KCNQ1
D00636	KCNQ1
D09569	KCNQ1
D03037	KCNQ1
D09757	KCNQ1
D04192	KCNQ1
D05177	HPD
D01914	SV2A
D05817	SV2A
D00709	SV2A
D08879	SV2A
D11842	SV2A
D08976	IL6
D01583	IL6
D08976	TNF
D00754	TNF
D04687	TNF
D09813	TNF
D01583	TNF
D01164	HTR2A
D10516	HTR2A
D04820	HTR2A
D02372	HTR2A
D04788	HTR2A
D02688	HTR2A
D01548	HTR2A
D08235	HTR2A
D02363	HTR2A
D08099	HTR2A
D02836	HTR2A
D04320	HTR2A
D00561	HTR2A
D01485	HTR2A
D08687	HTR2A
D01939	HTR2A
D06632	HTR2A
D06633	HTR2A
D10309	HTR2A
D05395	HTR2A
D08626	HTR2A
D00820	HTR2A
D08297	HTR2A
D01477	HTR2A
D02656	HTR2A
D02577	HTR2A
D02767	HTR2A
D08456	HTR2A
D00458	HTR2A
D02666	HTR2A
D08969	HTR2A
D02893	HTR2A
D05829	HTR2A
D07307	HTR2A
D07756	HTR2A
D07854	HTR2A
D01902	HTR2A
D02357	HTR2A
D00681	HTR2A
D10329	HTR2A
D10495	HTR2A
D05738	HTR2A
D05339	HTR2A
D00426	HTR2A
D02686	HTR2A
D06253	HTR2A
D06343	HTR2A
D11170	HTR2A
D02675	HTR2A
D00454	HTR2A
D06623	HTR2A
D05015	HTR2A
D08257	HTR2A
D00819	HTR2A
D10355	HTR2A
D10364	HTR2A
D05340	HTR2A
D02680	HTR2A
D08244	HTR2A
D05107	HTR2A
D03005	HTR2A
D01176	HTR2A
D07945	HTR2A
D04148	HTR2A
D07700	HTR2A
D07701	HTR2A
D09997	HTR2A
D09876	HTR2A
D08508	HTR2A
D01624	HTR2A
D00270	HTR2A
D03274	HTR2A
D04034	HTR2A
D00789	HTR2A
D10006	HTR2A
D08385	HTR2A
D09645	HTR2A
D09976	HTR2A
D09977	HTR2A
D11769	HTR2A
D02995	HTR2A
D05523	HTR2A
D08397	HTR2A
D07765	HTR2A
D02234	HTR2A
D02671	HTR2A
D00795	HTR2A
D00283	HTR2A
D02340	HTR2A
D00794	HTR2A
D08148	HTR2A
D04055	HTR2A
D11169	HTR2A
D00563	HTR2A
D11056	HTR2A
D08216	HTR2A
D01358	HTR2A
D00274	HTR2A
D02092	HTR2A
D02100	HTR2A
D10657	DGAT1
D10664	DGAT1
D10725	PTGIR
D11446	PTGIR
D10703	PTGIR
D10628	PTGIR
D02721	PTGIR
D08065	PTGIR
D01551	PTGIR
D02720	PTGIR
D01385	PTGIR
D09994	PTGIR
D01188	PTGIR
D01337	PTGIR
D00106	PTGIR
D08628	PTGIR
D06213	PTGIR
D10430	PTGIR
D02048	PTGIR
D03522	PTGIR
D00291	F8
D02235	F8
D10862	TEK
D10334	TEK
D10399	TEK
D10138	TEK
D10137	TEK
D11540	TEK
D11673	KLKB1
D11674	KLKB1
D08004	KLKB1
D01672	KLKB1
D11408	PKLR
D01128	PTGDR
D10326	PTGDR
D09990	PTGDR
D10631	PTGDR
D08940	PTGDR
D03787	DBH
D10413	NAE1
D10654	NAE1
D11061	CYP11B2
D11062	CYP11B2
D06664	ALOX5AP
D05671	ALOX5AP
D10122	ALOX5AP
D10069	ALOX5AP
D10930	S1PR1
D10931	S1PR1
D10968	S1PR1
D10967	S1PR1
D11283	S1PR1
D11460	S1PR1
D11072	S1PR1
D10001	S1PR1
D04187	S1PR1
D10905	S1PR1
D10904	S1PR1
D11215	S1PR1
D10930	S1PR4
D10931	S1PR4
D10968	S1PR4
D10967	S1PR4
D10905	S1PR4
D10904	S1PR4
D10930	S1PR5
D10931	S1PR5
D10968	S1PR5
D10967	S1PR5
D11460	S1PR5
D11072	S1PR5
D10905	S1PR5
D10904	S1PR5
D00332	CACNA2D1
D09539	CACNA2D1
D02716	CACNA2D1
D11203	CACNA2D1
D10790	CACNA2D1
D00332	CACNA2D2
D09539	CACNA2D2
D02716	CACNA2D2
D11203	CACNA2D2
D10790	CACNA2D2
D00332	SLC6A1
D09539	SLC6A1
D08588	SLC6A1
D02097	SLC6A1
D08340	CACNA1S
D05442	CACNA1S
D01171	CACNA1S
D03536	CACNA1S
D07845	CACNA1S
D03830	CACNA1S
D00616	CACNA1S
D10932	CACNA1S
D08217	CACNA1S
D05024	CACNA1S
D08009	CACNA1S
D01969	CACNA1S
D02356	CACNA1S
D00619	CACNA1S
D07520	CACNA1S
D00631	CACNA1S
D07185	CACNA1S
D07943	CACNA1S
D07094	CACNA1S
D00537	CACNA1S
D07494	CACNA1S
D01104	CACNA1S
D07509	CACNA1S
D02045	CACNA1S
D01908	CACNA1S
D08111	CACNA1S
D01849	CACNA1S
D00438	CACNA1S
D00349	CACNA1S
D00437	CACNA1S
D01173	CACNA1S
D01562	CACNA1S
D09789	CACNA1S
D00618	CACNA1S
D01933	CACNA1S
D08270	CACNA1S
D00617	CACNA1S
D08155	CACNA1S
D01553	CACNA1S
D07886	CACNA1S
D01151	CACNA1S
D01145	CACNA1S
D01369	CACNA1S
D00495	CACNA1S
D08892	CACNA1S
D02537	CACNA1S
D03914	CACNA1S
D03067	CACNA1S
D08441	CACNA1S
D01007	CACNA1S
D01604	CACNA1S
D04193	CACNA1S
D08941	CACNA1S
D11723	CACNA1S
D00319	CACNA1S
D00629	CACNA1S
D04657	CACNA1S
D07450	CACNA1S
D02914	CACNA1S
D11881	CACNA1S
D00615	CACNA1S
D03655	CACNA1S
D04260	CACNA1S
D06129	CACNA1S
D11102	CACNA1S
D10306	MPL
D10307	MPL
D03978	MPL
D09024	MPL
D10476	MPL
D09915	STS
D11438	AXL
D09864	AXL
D09865	AXL
D11763	AXL
D11732	AXL
D11733	AXL
D10062	AXL
D10095	AXL
D11140	AXL
D11541	AXL
D01705	TRPC5
D02013	TRPC5
D03906	SLC29A1
D07843	SLC29A1
D02631	SLC29A1
D11403	ABL1
D11404	ABL1
D10334	ABL1
D11786	ABL1
D03658	ABL1
D06414	ABL1
D09950	ABL1
D09951	ABL1
D08953	ABL1
D06413	ABL1
D10202	ABL1
D08066	ABL1
D01441	ABL1
D08279	ABL1
D08344	ABL1
D10399	ABL1
D03252	ABL1
D09728	ABL1
D09664	ABL1
D09665	ABL1
D08594	P2RY12
D01028	P2RY12
D05597	P2RY12
D09017	P2RY12
D08983	P2RY12
D09608	P2RY12
D09607	P2RY12
D07729	P2RY12
D10824	P2RY12
D10823	P2RY12
D00769	P2RY12
D03361	P2RY12
D03359	P2RY12
D11590	CYP46A1
D11317	TPH1
D09973	TPH1
D11318	TPH1
D09974	TPH1
D09975	TPH1
D11676	SYK
D11677	SYK
D11209	SYK
D09348	SYK
D09347	SYK
D11790	SYK
D11789	SYK
D09637	MTTP
D05060	MTTP
D09638	MTTP
D01858	CCKBR
D01631	CCKBR
D01818	CCKBR
D09923	F10
D07086	F10
D11568	F10
D09546	F10
D08873	F10
D04029	F10
D09710	F10
D09817	F10
D04183	F10
D01844	F10
D10471	F10
D08913	F10
D03213	F10
D10889	ACVR1
D01712	PDE2A
D01771	PDE2A
D07961	PDE2A
D00718	PDE2A
D03075	PDE2A
D07089	PDE2A
D08238	PDE2A
D01238	PDE2A
D07546	PDE2A
D04006	PDE2A
D01220	PDE2A
D05278	PDE2A
D06132	PDE2A
D02017	PDE2A
D00528	PDE2A
D07603	PDE2A
D01453	PDE2A
D09822	PDE2A
D00691	PDE2A
D03898	PDE2A
D00371	PDE2A
D06104	PDE2A
D00227	PDE2A
D05429	PDE2A
D11630	PDE2A
D06103	PDE2A
D05612	PDE2A
D07425	PDE2A
D02218	PDE2A
D07439	PDE2A
D01712	PDE10A
D01771	PDE10A
D07961	PDE10A
D00718	PDE10A
D03075	PDE10A
D07089	PDE10A
D08238	PDE10A
D01238	PDE10A
D07546	PDE10A
D04006	PDE10A
D01220	PDE10A
D05278	PDE10A
D06132	PDE10A
D02017	PDE10A
D11171	PDE10A
D09822	PDE10A
D00691	PDE10A
D00371	PDE10A
D06104	PDE10A
D00227	PDE10A
D05429	PDE10A
D11630	PDE10A
D06103	PDE10A
D05612	PDE10A
D07425	PDE10A
D02218	PDE10A
D07439	PDE10A
D11245	PDE10A
D10717	STAT3
D07064	NQO1
D01280	NQO1
D00564	NQO1
D08682	NQO1
D10950	CYP11B1
D00410	CYP11B1
D05019	CYP11B1
D10950	CYP11A1
D04492	BDKRB2
D08937	BDKRB2
D09718	PRKCD
D05784	PRKCD
D05785	PRKCD
D09671	PRKCD
D09718	PRKCE
D05784	PRKCE
D05785	PRKCE
D09671	PRKCE
D09718	PRKCH
D09671	PRKCH
D09718	PRKCQ
D09671	PRKCQ
D01805	GUSB
D01281	FSHR
D01281	LHCGR
D06609	FDFT1
D08907	FGFR3
D10927	FGFR3
D11417	FGFR3
D11589	FGFR3
D11611	FGFR3
D10396	FGFR3
D10481	FGFR3
D09919	FGFR3
D09920	FGFR3
D11461	FGFR3
D04491	GHRHR
D08509	GHRHR
D02117	GHRHR
D04491	IGF1R
D09925	IGF1R
D08620	IGF1R
D03116	CCL2
D01583	CCL2
D01918	ELANE
D03788	ELANE
D11219	MDM2
D06648	VCAM1
D06570	VCAM1
D06582	VCAM1
D09038	REN
D03208	REN
D06412	REN
D03738	REN
D03745	REN
D03743	REN
D03741	REN
D08026	NPY5R
D10370	TRPV1
D00250	TRPV1
D06388	TRPV1
D05249	TRPV1
D08282	TRPV1
D11633	UGCG
D09893	UGCG
D09894	UGCG
D05032	UGCG
D11439	UGCG
D11361	WEE1
D08956	CCND1
D08956	MYC
D08956	MCL1
D09935	MCL1
D09936	MCL1
D10691	ACLY
D11713	RET
D06678	RET
D08947	RET
D11712	RET
D06272	RET
D08552	RET
D06402	RET
D06407	RET
D10138	RET
D10137	RET
D08524	RET
D09919	RET
D09920	RET
D09937	MC2R
D09801	MC2R
D00284	MC2R
D02105	MC2R
D03800	MMP8
D03517	MMP8
D03800	MMP14
D03797	MMP14
D11342	GCK
D08970	GCK
D10026	ANPEP
D00087	ANPEP
D03795	MMP3
D03797	MMP3
D03795	MMP7
D03795	MMP12
D03165	PRL
D00780	PRL
D01348	PRL
D00987	PRL
D03406	SLC9A1
D09036	SLC9A1
D11365	AHR
D11349	P2RX3
D11693	P2RX3
D11588	CLK2
D11588	DYRK1A
D00249	CALCR
D07520	KCNJ3
D00631	KCNJ3
D02537	KCNJ3
D03914	KCNJ3
D02910	KCNJ3
D00636	KCNJ3
D07520	KCNJ5
D00631	KCNJ5
D02537	KCNJ5
D03914	KCNJ5
D02910	KCNJ5
D00636	KCNJ5
D07520	KCNJ8
D00631	KCNJ8
D02910	KCNJ8
D00636	KCNJ8
D07520	KCNJ12
D00631	KCNJ12
D02910	KCNJ12
D00636	KCNJ12
D01856	KCNJ12
D09757	KCNJ12
D09693	HTR4
D09694	HTR4
D01838	HTR4
D06056	HTR4
D02730	HTR4
D05471	HTR4
D07700	HTR4
D07701	HTR4
D08236	HTR4
D01994	HTR4
D09933	HTR4
D09934	HTR4
D06396	HTR4
D11220	HTR4
D11221	HTR4
D00274	HTR4
D02092	HTR4
D09205	HTR4
D10152	HTR4
D05941	HTR4
D11455	CDK4
D10372	CDK4
D10652	CDK4
D10688	CDK4
D10883	CDK4
D10979	CDK4
D09868	CDK4
D02880	CDK4
D11130	CDK4
D11455	CDK6
D10372	CDK6
D10652	CDK6
D10688	CDK6
D10883	CDK6
D10979	CDK6
D09868	CDK6
D02880	CDK6
D11130	CDK6
D10927	FGFR2
D11417	FGFR2
D11589	FGFR2
D11611	FGFR2
D10396	FGFR2
D10481	FGFR2
D11762	FGFR2
D11725	FGFR2
D09919	FGFR2
D09920	FGFR2
D11461	FGFR2
D11385	NOD2
D06619	NOD2
D11684	MPO
D10434	FOLR1
D10022	CRHR1
D09695	CRHR1
D09610	CRHR1
D11195	CASP9
D11345	TACR3
D05996	TACR3
D02357	HTR7
D00681	HTR7
D02995	HTR7
D10182	PLK1
D10183	PLK1
D11458	PLK1
D11459	PLK1
D10155	PLK1
D10154	PLK1
D11032	RAC1
D10117	OXTR
D10118	OXTR
D08986	OXTR
D09797	OXTR
D00089	OXTR
D03008	OXTR
D07475	OXTR
D07229	OXTR
D07228	OXTR
D10087	PPIA
D03797	MMP13
D08859	MMP13
D03517	MMP13
D08859	ADAM17
D09320	ADAM17
D03095	FCER1A
D03095	FCER1G
D02194	DPEP1
D07698	DPEP1
D10679	BCL2
D08954	BCL2
D10164	BIRC5
D03658	EPHA2
D06414	EPHA2
D11140	EPHA2
D11541	EPHA2
D03658	FYN
D06414	FYN
D03658	LCK
D06414	LCK
D03658	YES1
D06414	YES1
D11093	C5AR1
D01173	CACNA1B
D10202	LYN
D06182	LYN
D10911	BRD2
D11131	BRD2
D10911	BRD3
D11131	BRD3
D10911	BRD4
D11131	BRD4
D11326	BRD4
D11347	BRD4
D11479	BRD4
D11640	ACACA
D11640	ACACB
D11551	EZH2
D11662	EZH2
D11444	EZH2
D11485	EZH2
D10397	CHEK1
D11206	CHEK1
D10988	MAP3K5
D10336	FFAR1
D10567	FFAR1
D04050	IKBKB
D11131	BRDT
D11741	CCL11
D11742	CCL11
D06556	IL23A
D11406	SMN2
D08836	TAS1R2
D08862	TAS1R2
D02381	TAS1R2
D08836	TAS1R3
D08862	TAS1R3
D02381	TAS1R3
D04640	KIF11
D09636	KIF11
D11773	EPHB4
D11772	EPHB4
D11140	EPHB4
D11541	EPHB4
D06272	RAF1
D10138	RAF1
D10137	RAF1
D08524	RAF1
D09589	FGFR1
D08878	FGFR1
D11417	FGFR1
D11589	FGFR1
D11611	FGFR1
D10396	FGFR1
D10481	FGFR1
D11762	FGFR1
D10138	FGFR1
D10137	FGFR1
D09919	FGFR1
D09920	FGFR1
D11461	FGFR1
D01583	IL1A
D01583	IL1B
D01583	IL10
D10437	TGFBR1
D11641	CFD
D11830	TAAR1
D06283	PLA2G7
D08107	PLA2G7
D08221	PLA2G7
D03650	PLA2G7
D04368	PLA2G7
D05728	PLA2G7
D11844	ENPP2
D10464	HIF1A
D09604	CDK1
D11599	CDK1
D11600	CDK1
D09868	CDK1
D02880	CDK1
D09604	CDK2
D11599	CDK2
D11600	CDK2
D09868	CDK2
D02880	CDK2
D09604	CDK9
D11599	CDK9
D11600	CDK9
D09604	CDK5
D10638	PTGER4
D00419	PTGER4
D11539	SLC10A2
D10796	SLC10A2
D10795	SLC10A2
D11716	SLC10A2
D10951	SLC10A2
D10952	SLC10A2
D10511	MC1R
D11334	MC1R
D06569	MC1R
D11629	MC1R
D06569	MC4R
D11629	MC4R
D11871	TLR8
D10716	TLR8
D01869	PTGER1
D02722	PTGER1
D02860	PTGER1
D02073	PTGER1
D03999	PTGER1
D02723	PTGER1
D00180	PTGER1
D02705	PTGER1
D00562	DIO1
D00562	DIO2
